Zeit (ms),Voltage
46.2055993,0.5595472
46.2555513,0.5595472
46.3055033,0.5595472
46.3554553,0.5781865
46.4054073,0.5595472
46.4553593,0.5595472
46.5053113,0.5595472
46.5552633,0.5595472
46.6052153,0.5595472
46.65516729,0.5595472
46.70511929,0.5595472
46.75507129,0.5595472
46.80502329,0.5595472
46.85497529,0.5595472
46.90492729,0.5595472
46.95487929,0.5595472
47.00483129,0.5595472
47.05478329,0.5595472
47.10473529,0.5595472
47.15468729,0.5595472
47.20463929,0.5781865
47.25459129,0.5595472
47.30454328,0.5781865
47.35449528,0.5595472
47.40444728,0.5595472
47.45439928,0.5595472
47.50435128,0.5595472
47.55430328,0.5595472
47.60425528,0.5595472
47.65420728,0.5595472
47.70415928,0.5595472
47.75411128,0.5595472
47.80406328,0.5595472
47.85401528,0.5595472
47.90396728,0.5595472
47.95391927,0.5595472
48.00387127,0.5595472
48.05382327,0.5595472
48.10377527,0.5595472
48.15372727,0.5595472
48.20367927,0.5595472
48.25363127,0.5595472
48.30358327,0.5595472
48.35353527,0.5595472
48.40348727,0.5595472
48.45343927,0.5595472
48.50339127,0.5781865
48.55334327,0.5595472
48.60329526,0.5595472
48.65324726,0.5595472
48.70319926,0.5595472
48.75315126,0.5781865
48.80310326,0.5595472
48.85305526,0.5595472
48.90300726,0.5595472
48.95295926,0.5595472
49.00291126,0.5595472
49.05286326,0.5595472
49.10281526,0.5595472
49.15276726,0.5595472
49.20271926,0.5595472
49.25267126,0.5595472
49.30262325,0.5595472
49.35257525,0.5595472
49.40252725,0.5595472
49.45247925,0.5595472
49.50243125,0.5595472
49.55238325,0.5595472
49.60233525,0.5595472
49.65228725,0.5595472
49.70223925,0.5595472
49.75219125,0.5595472
49.80214325,0.5595472
49.85209525,0.5595472
49.90204725,0.5595472
49.95199924,0.5595472
50.00195124,0.5595472
50.05190324,0.5595472
50.10185524,0.5595472
50.15180724,0.5595472
