Zeit (ms),Kanal A (mV)
5.24666685,7.83279900
5.25166685,7.08661400
5.25666685,6.90022100
5.26166685,7.46001400
5.26666685,7.27362200
5.27166685,6.90022100
5.27666685,6.71382900
5.28166685,6.52743600
5.28666685,5.78125000
5.29166685,4.84867100
5.29666685,4.84867100
5.30166685,4.84867100
5.30666685,5.59485700
5.31166685,5.22207200
5.31666685,5.40846400
5.32166685,5.22207200
5.32666685,4.84867100
5.33166685,4.10248500
5.33666685,4.66227800
5.34166685,3.72970000
5.34666685,4.28949300
5.35166685,4.66227800
5.35666685,4.66227800
5.36166685,4.47588600
5.36666685,4.28949300
5.37166685,3.72970000
5.37666685,5.22207200
5.38166685,3.72970000
5.38666685,4.84867100
5.39166685,4.10248500
5.39666685,5.59485700
5.40166685,3.35691400
5.40666685,4.66227800
5.41166685,5.03506400
5.41666685,4.28949300
5.42166685,4.84867100
5.42666685,4.47588600
5.43166685,4.10248500
5.43666685,4.10248500
5.44166685,4.28949300
5.44666685,4.28949300
5.45166685,4.47588600
5.45666685,5.03506400
5.46166685,3.91609200
5.46666685,3.91609200
5.47166684,4.10248500
5.47666684,3.91609200
5.48166684,4.66227800
5.48666684,4.10248500
5.49166684,4.28949300
5.49666684,4.10248500
5.50166684,3.35691400
5.50666684,5.03506400
5.51166684,3.72970000
5.51666684,4.28949300
5.52166684,5.03506400
5.52666684,3.91609200
5.53166684,4.47588600
5.53666684,4.84867100
5.54166684,4.66227800
5.54666684,5.59485700
5.55166684,3.91609200
5.55666684,5.78125000
5.56166684,5.03506400
5.56666684,5.22207200
5.57166684,5.22207200
5.57666684,5.78125000
5.58166684,3.72970000
5.58666684,5.22207200
5.59166684,4.28949300
5.59666684,4.84867100
5.60166684,2.79712100
5.60666684,4.28949300
5.61166684,1.86454200
5.61666684,2.98351400
5.62166684,0.55917820
5.62666684,1.11897100
5.63166684,0.18639270
5.63666684,-0.18639270
5.64166684,-1.11897100
5.64666684,-1.30536400
5.65166684,-1.30536400
5.65666684,-1.30536400
5.66166684,-2.23794300
5.66666684,-1.67815000
5.67166684,-2.23794300
5.67666684,-0.55917820
5.68166684,-2.05093500
5.68666684,-1.67815000
5.69166684,-2.05093500
5.69666684,-0.18639270
5.70166684,-1.30536400
5.70666684,-0.74557080
5.71166684,-2.05093500
5.71666684,-1.11897100
5.72166684,-0.74557080
5.72666684,-1.67815000
5.73166684,-1.86454200
5.73666684,-2.23794300
5.74166684,-2.23794300
5.74666684,-2.79712100
5.75166684,-3.72970000
5.75666684,-2.61072800
5.76166684,-4.10248500
5.76666684,-2.61072800
5.77166684,-3.54330700
5.77666684,-3.54330700
5.78166684,-4.66227800
5.78666684,-3.91609200
5.79166684,-4.84867100
5.79666684,-4.47588600
5.80166684,-3.17052100
5.80666684,-3.72970000
5.81166684,-4.84867100
5.81666684,-4.66227800
5.82166684,-5.03506400
5.82666684,-4.66227800
5.83166684,-5.96764200
5.83666684,-5.22207200
5.84166684,-6.71382900
5.84666684,-6.71382900
5.85166684,-8.01919300
5.85666684,-6.90022100
5.86166684,-8.57898500
5.86666684,-9.13816400
5.87166683,-8.95177200
5.87666683,-8.95177200
5.88166683,-10.07074000
5.88666683,-10.44414000
5.89166683,-9.88435100
5.89666683,-9.13816400
5.90166683,-9.51156400
5.90666683,-8.57898500
5.91166683,-9.13816400
5.91666683,-8.76537800
5.92166683,-8.20558500
5.92666683,-7.27362200
5.93166683,-7.46001400
5.93666683,-5.78125000
5.94166683,-6.90022100
5.94666683,-5.22207200
5.95166683,-5.96764200
5.95666683,-5.40846400
5.96166683,-5.59485700
5.96666683,-5.03506400
5.97166683,-4.10248500
5.97666683,-4.84867100
5.98166683,-4.84867100
5.98666683,-5.03506400
5.99166683,-5.03506400
5.99666683,-4.28949300
6.00166683,-5.78125000
6.00666683,-3.91609200
6.01166683,-4.84867100
6.01666683,-4.47588600
6.02166683,-3.91609200
6.02666683,-4.10248500
6.03166683,-3.54330700
6.03666683,-2.98351400
6.04166683,-4.10248500
6.04666683,-2.61072800
6.05166683,-3.17052100
6.05666683,-3.54330700
6.06166683,-2.79712100
6.06666683,-2.98351400
6.07166683,-3.17052100
6.07666683,-3.35691400
6.08166683,-3.17052100
6.08666683,-3.91609200
6.09166683,-3.54330700
6.09666683,-3.54330700
6.10166683,-3.35691400
6.10666683,-2.98351400
6.11166683,-4.10248500
6.11666683,-4.47588600
6.12166683,-5.03506400
6.12666683,-3.72970000
6.13166683,-4.10248500
6.13666683,-3.72970000
6.14166683,-3.91609200
6.14666683,-3.72970000
6.15166683,-2.61072800
6.15666683,-3.91609200
6.16166683,-3.91609200
6.16666683,-3.54330700
6.17166683,-2.98351400
6.17666683,-3.91609200
6.18166683,-4.10248500
6.18666683,-2.98351400
6.19166683,-2.98351400
6.19666683,-2.61072800
6.20166683,-3.17052100
6.20666683,-2.61072800
6.21166683,-2.23794300
6.21666683,-3.35691400
6.22166683,-3.72970000
6.22666683,-2.98351400
6.23166683,-3.54330700
6.23666683,-2.61072800
6.24166683,-3.17052100
6.24666683,-3.54330700
6.25166683,-4.47588600
6.25666683,-3.54330700
6.26166683,-3.54330700
6.26666682,-3.54330700
6.27166682,-2.98351400
6.27666682,-4.10248500
6.28166682,-4.84867100
6.28666682,-2.98351400
6.29166682,-3.54330700
6.29666682,-2.42433500
6.30166682,-1.11897100
6.30666682,-1.67815000
6.31166682,-1.11897100
6.31666682,-0.93196360
6.32166682,-0.37278540
6.32666682,-0.93196360
6.33166682,-0.74557080
6.33666682,0.00000000
6.34166682,0.74557080
6.34666682,1.11897100
6.35166682,1.86454200
6.35666682,2.23794300
6.36166682,3.17052100
6.36666682,3.35691400
6.37166682,2.98351400
6.37666682,3.91609200
6.38166682,4.28949300
6.38666682,4.84867100
6.39166682,5.22207200
6.39666682,4.84867100
6.40166682,5.78125000
6.40666682,5.59485700
6.41166682,6.34104300
6.41666682,7.27362200
6.42166682,7.27362200
6.42666682,8.39259300
6.43166682,6.15403500
6.43666682,8.76537800
6.44166682,7.64640700
6.44666682,7.83279900
6.45166682,8.39259300
6.45666682,8.95177200
6.46166682,7.64640700
6.46666682,7.64640700
6.47166682,8.20558500
6.47666682,8.20558500
6.48166682,7.64640700
6.48666682,8.39259300
6.49166682,8.01919300
6.49666682,7.64640700
6.50166682,7.08661400
6.50666682,6.71382900
6.51166682,5.96764200
6.51666682,7.46001400
6.52166682,7.08661400
6.52666682,7.08661400
6.53166682,6.15403500
6.53666682,6.52743600
6.54166682,5.59485700
6.54666682,6.34104300
6.55166682,4.84867100
6.55666682,6.52743600
6.56166682,5.59485700
6.56666682,4.84867100
6.57166682,5.22207200
6.57666682,4.47588600
6.58166682,3.72970000
6.58666682,5.03506400
6.59166682,2.79712100
6.59666682,4.66227800
6.60166682,4.28949300
6.60666682,4.10248500
6.61166682,4.10248500
6.61666682,4.84867100
6.62166682,4.66227800
6.62666682,4.28949300
6.63166682,5.22207200
6.63666682,3.91609200
6.64166682,4.66227800
6.64666682,4.84867100
6.65166682,5.03506400
6.65666682,5.59485700
6.66166681,4.66227800
6.66666681,5.03506400
6.67166681,3.72970000
6.67666681,4.84867100
6.68166681,4.66227800
6.68666681,4.66227800
6.69166681,3.72970000
6.69666681,3.72970000
6.70166681,3.35691400
6.70666681,4.66227800
6.71166681,4.66227800
6.71666681,4.28949300
6.72166681,3.72970000
6.72666681,3.72970000
6.73166681,3.72970000
6.73666681,4.28949300
6.74166681,4.28949300
6.74666681,4.66227800
6.75166681,3.91609200
6.75666681,4.28949300
6.76166681,3.91609200
6.76666681,4.10248500
6.77166681,4.28949300
6.77666681,5.78125000
6.78166681,3.91609200
6.78666681,4.66227800
6.79166681,3.54330700
6.79666681,4.10248500
6.80166681,4.66227800
6.80666681,5.59485700
6.81166681,4.10248500
6.81666681,4.84867100
6.82166681,4.84867100
6.82666681,5.59485700
6.83166681,5.40846400
6.83666681,6.15403500
6.84166681,5.96764200
6.84666681,5.22207200
6.85166681,5.22207200
6.85666681,5.03506400
6.86166681,4.84867100
6.86666681,5.59485700
6.87166681,3.91609200
6.87666681,3.54330700
6.88166681,3.35691400
6.88666681,2.42433500
6.89166681,2.61072800
6.89666681,1.67815000
6.90166681,0.93196360
6.90666681,-0.37278540
6.91166681,-0.37278540
6.91666681,-0.74557080
6.92166681,-1.86454200
6.92666681,-2.05093500
6.93166681,-1.67815000
6.93666681,-1.49175700
6.94166681,-1.67815000
6.94666681,-1.11897100
6.95166681,-1.30536400
6.95666681,-1.11897100
6.96166681,-1.11897100
6.96666681,-0.18639270
6.97166681,-0.55917820
6.97666681,-1.30536400
6.98166681,-0.37278540
6.98666681,-2.05093500
6.99166681,-1.49175700
6.99666681,-0.37278540
7.00166681,-1.30536400
7.00666681,-2.05093500
7.01166681,-2.79712100
7.01666681,-2.61072800
7.02166681,-2.79712100
7.02666681,-3.54330700
7.03166681,-2.61072800
7.03666681,-3.54330700
7.04166681,-3.72970000
7.04666681,-4.28949300
7.05166681,-3.91609200
7.05666680,-4.84867100
7.06166680,-3.35691400
7.06666680,-3.91609200
7.07166680,-3.54330700
7.07666680,-4.28949300
7.08166680,-5.59485700
7.08666680,-5.59485700
7.09166680,-5.03506400
7.09666680,-5.96764200
7.10166680,-4.84867100
7.10666680,-5.03506400
7.11166680,-5.96764200
7.11666680,-7.27362200
7.12166680,-7.64640700
7.12666680,-7.64640700
7.13166680,-8.57898500
7.13666680,-7.46001400
7.14166680,-8.01919300
7.14666680,-9.13816400
7.15166680,-8.01919300
7.15666680,-9.69795700
7.16166680,-9.69795700
7.16666680,-9.51156400
7.17166680,-8.76537800
7.17666680,-9.32455600
7.18166680,-9.51156400
7.18666680,-8.76537800
7.19166680,-8.01919300
7.19666680,-8.20558500
7.20166680,-7.08661400
7.20666680,-6.52743600
7.21166680,-5.96764200
7.21666680,-6.34104300
7.22166680,-5.03506400
7.22666680,-5.03506400
7.23166680,-5.03506400
7.23666680,-4.10248500
7.24166680,-4.10248500
7.24666680,-4.28949300
7.25166680,-4.47588600
7.25666680,-4.10248500
7.26166680,-4.10248500
7.26666680,-3.72970000
7.27166680,-4.84867100
7.27666680,-4.84867100
7.28166680,-5.40846400
7.28666680,-4.10248500
7.29166680,-4.10248500
7.29666680,-3.17052100
7.30166680,-2.79712100
7.30666680,-4.10248500
7.31166680,-2.61072800
7.31666680,-2.98351400
7.32166680,-3.17052100
7.32666680,-2.98351400
7.33166680,-3.35691400
7.33666680,-3.54330700
7.34166680,-2.42433500
7.34666680,-2.79712100
7.35166680,-3.17052100
7.35666680,-3.17052100
7.36166680,-2.79712100
7.36666680,-4.10248500
7.37166680,-3.35691400
7.37666680,-4.28949300
7.38166680,-3.54330700
7.38666680,-4.28949300
7.39166680,-3.91609200
7.39666680,-4.10248500
7.40166680,-3.91609200
7.40666680,-4.47588600
7.41166680,-4.47588600
7.41666680,-4.84867100
7.42166680,-3.72970000
7.42666680,-4.10248500
7.43166680,-3.54330700
7.43666680,-3.54330700
7.44166680,-3.17052100
7.44666680,-3.54330700
7.45166679,-2.98351400
7.45666679,-3.35691400
7.46166679,-3.54330700
7.46666679,-2.61072800
7.47166679,-3.17052100
7.47666679,-3.54330700
7.48166679,-2.79712100
7.48666679,-3.17052100
7.49166679,-1.49175700
7.49666679,-2.61072800
7.50166679,-2.61072800
7.50666679,-3.91609200
7.51166679,-2.61072800
7.51666679,-3.35691400
7.52166679,-2.61072800
7.52666679,-3.72970000
7.53166679,-2.23794300
7.53666679,-3.17052100
7.54166679,-2.98351400
7.54666679,-3.35691400
7.55166679,-2.23794300
7.55666679,-3.54330700
7.56166679,-2.61072800
7.56666679,-3.54330700
7.57166679,-2.05093500
7.57666679,-2.05093500
7.58166679,-2.05093500
7.58666679,-2.05093500
7.59166679,-1.30536400
7.59666679,-0.74557080
7.60166679,1.11897100
7.60666679,0.00000000
7.61166679,1.30536400
7.61666679,0.74557080
7.62166679,2.42433500
7.62666679,2.05093500
7.63166679,2.98351400
7.63666679,2.23794300
7.64166679,3.54330700
7.64666679,2.79712100
7.65166679,4.84867100
7.65666679,4.10248500
7.66166679,5.40846400
7.66666679,5.22207200
7.67166679,6.15403500
7.67666679,6.15403500
7.68166679,7.46001400
7.68666679,6.52743600
7.69166679,6.71382900
7.69666679,5.78125000
7.70166679,7.83279900
7.70666679,8.20558500
7.71166679,8.39259300
7.71666679,8.20558500
7.72166679,8.57898500
7.72666679,8.57898500
7.73166679,8.57898500
7.73666679,8.57898500
7.74166679,8.39259300
7.74666679,8.76537800
7.75166679,8.39259300
7.75666679,8.57898500
7.76166679,7.46001400
7.76666679,7.83279900
7.77166679,8.01919300
7.77666679,7.08661400
7.78166679,7.64640700
7.78666679,6.71382900
7.79166679,6.90022100
7.79666679,7.83279900
7.80166679,6.52743600
7.80666679,6.71382900
7.81166679,5.59485700
7.81666679,5.78125000
7.82166679,6.71382900
7.82666679,6.15403500
7.83166679,5.59485700
7.83666679,5.59485700
7.84166679,4.66227800
7.84666678,5.40846400
7.85166678,4.66227800
7.85666678,5.22207200
7.86166678,3.91609200
7.86666678,5.96764200
7.87166678,3.72970000
7.87666678,4.84867100
7.88166678,3.91609200
7.88666678,4.66227800
7.89166678,4.84867100
7.89666678,3.91609200
7.90166678,4.84867100
7.90666678,3.91609200
7.91166678,4.28949300
7.91666678,4.84867100
7.92166678,4.10248500
7.92666678,4.28949300
7.93166678,4.84867100
7.93666678,4.66227800
7.94166678,4.28949300
7.94666678,3.91609200
7.95166678,4.28949300
7.95666678,3.35691400
7.96166678,3.35691400
7.96666678,4.66227800
7.97166678,2.79712100
7.97666678,3.91609200
7.98166678,4.28949300
7.98666678,3.72970000
7.99166678,3.72970000
7.99666678,4.47588600
8.00166678,2.79712100
8.00666678,4.66227800
8.01166678,3.72970000
8.01666678,4.66227800
8.02166678,3.35691400
8.02666678,3.91609200
8.03166678,4.28949300
8.03666678,4.66227800
8.04166678,2.79712100
8.04666678,3.54330700
8.05166678,3.91609200
8.05666678,3.91609200
8.06166678,3.91609200
8.06666678,4.28949300
8.07166678,4.10248500
8.07666678,5.22207200
8.08166678,3.35691400
8.08666678,5.59485700
8.09166678,4.84867100
8.09666678,5.22207200
8.10166678,4.66227800
8.10666678,5.22207200
8.11166678,5.22207200
8.11666678,4.66227800
8.12166678,5.40846400
8.12666678,5.22207200
8.13166678,5.03506400
8.13666678,5.03506400
8.14166678,4.84867100
8.14666678,3.35691400
8.15166678,2.98351400
8.15666678,2.98351400
8.16166678,2.23794300
8.16666678,1.11897100
8.17166678,-0.18639270
8.17666678,0.93196360
8.18166678,-1.86454200
8.18666678,-0.74557080
8.19166678,-1.30536400
8.19666678,-1.67815000
8.20166678,-2.05093500
8.20666678,-1.30536400
8.21166678,-2.79712100
8.21666678,-2.61072800
8.22166678,-1.86454200
8.22666678,-1.30536400
8.23166678,-1.67815000
8.23666678,-0.74557080
8.24166678,-1.11897100
8.24666677,0.18639270
8.25166677,0.00000000
8.25666677,-1.30536400
8.26166677,-1.11897100
8.26666677,-0.37278540
8.27166677,-1.67815000
8.27666677,-1.86454200
8.28166677,-2.98351400
8.28666677,-2.23794300
8.29166677,-2.61072800
8.29666677,-2.42433500
8.30166677,-2.42433500
8.30666677,-3.91609200
8.31166677,-4.47588600
8.31666677,-3.54330700
8.32166677,-3.91609200
8.32666677,-5.40846400
8.33166677,-4.10248500
8.33666677,-5.22207200
8.34166677,-4.47588600
8.34666677,-6.15403500
8.35166677,-4.66227800
8.35666677,-5.40846400
8.36166677,-6.52743600
8.36666677,-5.96764200
8.37166677,-6.15403500
8.37666677,-5.22207200
8.38166677,-5.96764200
8.38666677,-6.52743600
8.39166677,-7.46001400
8.39666677,-7.83279900
8.40166677,-8.57898500
8.40666677,-8.20558500
8.41166677,-9.32455600
8.41666677,-9.69795700
8.42166677,-9.32455600
8.42666677,-9.88435100
8.43166677,-11.00332000
8.43666677,-10.07074000
8.44166677,-9.13816400
8.44666677,-9.88435100
8.45166677,-9.69795700
8.45666677,-9.51156400
8.46166677,-9.13816400
8.46666677,-7.46001400
8.47166677,-7.64640700
8.47666677,-7.27362200
8.48166677,-6.52743600
8.48666677,-6.90022100
8.49166677,-5.40846400
8.49666677,-4.47588600
8.50166677,-5.59485700
8.50666677,-4.84867100
8.51166677,-4.66227800
8.51666677,-4.10248500
8.52166677,-4.10248500
8.52666677,-4.66227800
8.53166677,-4.84867100
8.53666677,-3.72970000
8.54166677,-4.84867100
8.54666677,-4.84867100
8.55166677,-4.47588600
8.55666677,-5.03506400
8.56166677,-4.28949300
8.56666677,-3.54330700
8.57166677,-3.54330700
8.57666677,-2.61072800
8.58166677,-3.91609200
8.58666677,-2.42433500
8.59166677,-4.10248500
8.59666677,-2.61072800
8.60166677,-2.61072800
8.60666677,-1.67815000
8.61166677,-3.17052100
8.61666677,-1.67815000
8.62166677,-3.35691400
8.62666677,-2.79712100
8.63166677,-4.10248500
8.63666677,-4.28949300
8.64166676,-3.17052100
8.64666676,-3.54330700
8.65166676,-4.28949300
8.65666676,-2.98351400
8.66166676,-4.10248500
8.66666676,-4.47588600
8.67166676,-5.03506400
8.67666676,-4.84867100
8.68166676,-4.47588600
8.68666676,-4.47588600
8.69166676,-3.72970000
8.69666676,-3.72970000
8.70166676,-3.17052100
8.70666676,-3.91609200
8.71166676,-4.84867100
8.71666676,-3.17052100
8.72166676,-2.05093500
8.72666676,-2.42433500
8.73166676,-2.79712100
8.73666676,-2.98351400
8.74166676,-2.61072800
8.74666676,-2.05093500
8.75166676,-2.79712100
8.75666676,-3.91609200
8.76166676,-3.35691400
8.76666676,-2.42433500
8.77166676,-3.72970000
8.77666676,-2.23794300
8.78166676,-2.98351400
8.78666676,-2.61072800
8.79166676,-3.54330700
8.79666676,-3.17052100
8.80166676,-2.61072800
8.80666676,-3.91609200
8.81166676,-4.10248500
8.81666676,-3.54330700
8.82166676,-2.98351400
8.82666676,-3.17052100
8.83166676,-3.54330700
8.83666676,-1.67815000
8.84166676,-2.23794300
8.84666676,-2.23794300
8.85166676,-2.23794300
8.85666676,-0.74557080
8.86166676,-1.67815000
8.86666676,0.00000000
8.87166676,-0.18639270
8.87666676,0.18639270
8.88166676,0.93196360
8.88666676,1.67815000
8.89166676,1.86454200
8.89666676,2.42433500
8.90166676,2.79712100
8.90666676,3.54330700
8.91166676,3.35691400
8.91666676,4.84867100
8.92166676,4.66227800
8.92666676,5.40846400
8.93166676,4.84867100
8.93666676,5.03506400
8.94166676,5.78125000
8.94666676,6.15403500
8.95166676,6.52743600
8.95666676,6.15403500
8.96166676,6.71382900
8.96666676,6.71382900
8.97166676,8.01919300
8.97666676,8.01919300
8.98166676,8.39259300
8.98666676,8.95177200
8.99166676,8.01919300
8.99666676,8.39259300
9.00166676,7.64640700
9.00666676,8.57898500
9.01166676,8.57898500
9.01666676,8.01919300
9.02166676,8.20558500
9.02666676,8.20558500
9.03166676,6.71382900
9.03666675,7.64640700
9.04166675,7.64640700
9.04666675,7.08661400
9.05166675,8.20558500
9.05666675,7.64640700
9.06166675,8.01919300
9.06666675,6.90022100
9.07166675,6.71382900
9.07666675,6.34104300
9.08166675,6.71382900
9.08666675,6.34104300
9.09166675,5.40846400
9.09666675,7.08661400
9.10166675,5.22207200
9.10666675,5.96764200
9.11166675,5.40846400
9.11666675,5.03506400
9.12166675,4.28949300
9.12666675,5.96764200
9.13166675,4.66227800
9.13666675,5.22207200
9.14166675,4.28949300
9.14666675,4.66227800
9.15166675,3.91609200
9.15666675,4.84867100
9.16166675,4.66227800
9.16666675,5.40846400
9.17166675,4.28949300
9.17666675,4.84867100
9.18166675,5.22207200
9.18666675,4.47588600
9.19166675,5.59485700
9.19666675,5.03506400
9.20166675,5.22207200
9.20666675,5.40846400
9.21166675,5.78125000
9.21666675,3.91609200
9.22166675,4.28949300
9.22666675,5.22207200
9.23166675,4.28949300
9.23666675,3.91609200
9.24166675,4.10248500
